SAMEA118265291	.0841	lineage4.3.2
SAMEA118265292	.0597	None
SAMEA118265293	.0655	lineage4.1.2.1
SAMEA118265294	.0606	lineage4.8
SAMEA118265295	.0842	lineage4.8
SAMEA118265296	.0628	lineage4.3.2
SAMEA118265297	.0848	lineage4.1.2.1
SAMEA118265298	.0604	lineage4.8
SAMEA118265299	.0818	lineage4.1.2.1
SAMEA118265300	.0593	lineage4.1.2.1
SAMEA118265301	.0486	lineage4.7
SAMEA118265302	.0625	lineage4.1.2.1
SAMEA118265303	.0723	lineage4.1.2.1
SAMEA118265304	.0717	lineage4.1.2.1
SAMEA118265305	.0718	lineage4.1.2.1
SAMEA118265306	.0710	lineage4.1.2.1
SAMEA118265307	.0628	lineage4
SAMEA118265308	.0455	lineage4.4.2
SAMEA118265309	.0819	lineage4.3.3
SAMEA118265310	.0421	lineage4.3.3
SAMEA118265311	.0450	lineage4.3.3
SAMEA118265312	.0546	lineage4.3.4.2
SAMEA118265313	.0375	lineage4.3.3
SAMEA118265314	.0485	lineage4.3.2
SAMEA118265315	.0589	lineage4.2.2.2
SAMEA118265316	.0654	lineage4.1.2.1
SAMEA118265317	.0495	lineage4.3.2
SAMEA118265318	.0968	lineage4.1.2.1
SAMEA118265319	.0471	lineage4.3.3
SAMEA118265320	.0631	lineage4.3.2
SAMEA118265321	.1296	lineage4.8
SAMEA118265322	.0610	lineage4.3.3
SAMEA118265323	.0918	lineage4.8
SAMEA118265324	.0559	lineage4.3.1
SAMEA118265325	.0674	lineage4.1.2.1
SAMEA118265326	.0808	lineage4.1.2.1
SAMEA118265327	.0633	lineage4.7
SAMEA118265328	.0825	lineage4.8
SAMEA118265329	.1155	lineage4.8
SAMEA118265330	.0669	lineage4.1.2.1
SAMEA118265331	.1052	lineage4.1.2.1
SAMEA118265332	.0651	lineage4.1.2.1
SAMEA118265333	.0897	lineage4.1.2.1
SAMEA118265334	.0610	lineage4.3.3
SAMEA118265335	.0657	lineage4.8
SAMEA118265336	.0604	lineage4.1.2.1
SAMEA118265337	.0712	lineage4.1.2.1
SAMEA118265338	.0684	lineage4.1.2.1
SAMEA118265339	.0863	lineage4.1.2.1
SAMEA118265340	.1007	lineage4.1.2.1
SAMEA118265341	.0951	lineage4.1.2.1
SAMEA118265342	.0874	lineage4.7
SAMEA118265343	.0493	lineage4.3.3
SAMEA118265344	.1004	lineage4.7
SAMEA118265345	.0737	lineage4.3.2
SAMEA118265346	.0751	lineage4.7
SAMEA118265347	.0559	lineage4.1.2.1
SAMEA118265348	.0594	lineage4.7
SAMEA118265349	.0512	lineage4.7
SAMEA118265350	.1154	lineage4.1.2.1
SAMEA118265351	.0933	lineage4.7
SAMEA118265352	.0846	lineage4.3.2
SAMEA118265353	.0867	lineage4.3.2
SAMEA118265355	.1015	lineage4.8
SAMEA118265356	.0564	lineage4.1.2.1
SAMEA118265357	.0854	lineage4.1.2.1
SAMEA118265358	.0718	lineage4.3.2
SAMEA118265359	.0773	lineage4.1.2.1
SAMEA118265360	.0938	lineage4.1.2.1
SAMEA118265361	.0723	lineage4.8
SAMEA118265362	.0667	lineage4.8
SAMEA118265363	.0564	lineage4.8
SAMEA118265364	.1202	lineage4.8
SAMEA118265365	.1020	lineage3
SAMEA118265367	.0745	lineage4.8
SAMEA118265368	.0439	lineage2.2.1.2
SAMEA118265369	.0446	lineage2.2.1.2
SAMEA118265370	.0886	lineage4.1.2.1
SAMEA118265371	.0568	lineage4.4.1.1
SAMEA118265372	.0688	lineage4.4.1.1
SAMEA118265374	.0765	lineage4.1.2.1
SAMEA118265375	.0759	lineage4.1.2.1
SAMEA118265376	.0658	lineage4.8
SAMEA118265377	.0931	lineage4.1.2.1
SAMEA118265378	.0733	lineage4.3.3
SAMEA118265379	.0855	lineage4.1.2.1
SAMEA118265380	.0499	lineage4.8
SAMEA118265382	.0639	lineage4.8
SAMEA118265383	.0627	lineage5.2
SAMEA118265384	.1481	lineage4.8
SAMEA118265385	.0630	lineage4.1.2.1
SAMEA118265386	.0587	lineage4.3.4.2
SAMEA118265387	.0853	lineage4.1.2.1
SAMEA118265388	.0939	lineage4.1.2.1
SAMEA118265389	.0460	lineage4.3.2
SAMEA118265390	.0776	lineage4.1.2.1
SAMEA118265391	.0627	lineage4.3.4.2
SAMEA118265392	.0851	lineage4.1.2.1
SAMEA118265393	.0669	lineage4.8
SAMEA118265394	.0703	lineage4.8
SAMEA118265395	.0664	lineage4.3
SAMEA118265396	.0670	lineage4.3.2
SAMEA118265397	.0772	lineage4.1.2.1
SAMEA118265398	.0786	lineage4.1.2.1
SAMEA118265399	.1077	lineage4.1.2.1
SAMEA118265400	.0622	lineage4.1.2.1
SAMEA118265401	.1410	lineage4.8
SAMEA118265402	.0646	lineage2.2.1
SAMEA118265403	.1393	lineage4.8
SAMEA118265404	.0717	lineage4.1.2.1
SAMEA118265405	.0971	lineage4.5
SAMEA118265406	.0786	lineage4.1.2.1
SAMEA118265407	.0874	lineage4
SAMEA118265408	.0564	lineage1.1.2
SAMEA118265409	.0461	lineage6.3.1
SAMEA118265410	.0568	lineage4.1.2.1
SAMEA118265411	.0758	lineage4.1.2.1
SAMEA118265412	.0556	lineage4.3.1
SAMEA118265413	.0531	lineage4.3.1
SAMEA118265414	.0891	lineage4.8
SAMEA118265415	.0627	lineage4.1.2.1
SAMEA118265416	.0928	lineage4.6.2.2
SAMEA118265417	.0724	lineage4.1.2.1
SAMEA118265418	.1019	lineage4.1.2.1
SAMEA118265419	.0623	lineage4.3.1
SAMEA118265420	.1334	lineage4.8
SAMEA118265421	.0865	lineage4.1.2.1
SAMEA118265422	.0673	lineage4.3.2
SAMEA118265423	.0701	lineage4.3.2
SAMEA118265424	.0425	lineage4.3.2
SAMEA118265425	.1127	lineage3
SAMEA118265426	.0777	lineage4.1.2.1
SAMEA118265427	.0535	lineage4.3.1
SAMEA118265428	.0915	lineage4.3.2
SAMEA118265429	.0774	lineage4.8
SAMEA118265430	.0543	lineage4.1.2.1
SAMEA118265431	.0846	lineage4.1.2.1
SAMEA118265432	.1077	lineage4.1.2.1
SAMEA118265433	.0860	lineage4.8
SAMEA118265434	.0832	lineage4.3.3
SAMEA118265435	.0719	lineage4.1.2.1
SAMEA118265436	.0998	lineage4.8
SAMEA118265437	.0807	lineage4.3.3
SAMEA118265438	.1459	lineage4.1.1
SAMEA118265439	.0849	lineage4.1.2.1
SAMEA118265440	.1142	lineage3
SAMEA118265441	.0719	lineage4.1
SAMEA118265442	.0650	lineage4.1.1.3
SAMEA118265443	.0446	lineage6.1.1
SAMEA118265444	.0559	lineage4.3.3
SAMEA118265445	.0763	lineage4.8
SAMEA118265446	.0824	lineage4.1.2.1
SAMEA118265447	.0578	None
SAMEA118265449	.0777	lineage4.1.2.1
SAMEA118265450	.0543	lineage2.2.1
SAMEA118265451	.0868	lineage4.8
SAMEA118265452	.0749	lineage4.1.2.1
SAMEA118265453	.0571	lineage5.2
SAMEA118265454	.0881	lineage5.2
SAMEA118265455	.0534	lineage4.2.1.1
SAMEA118265456	.0736	lineage4.8
SAMEA118265458	.0546	lineage4.8
SAMEA118265459	.0672	lineage4.1.2.1
SAMEA118265460	.0679	lineage4.1.2.1
SAMEA118265461	.0429	lineage4.8
SAMEA118265462	.0813	lineage4.1.2.1
SAMEA118265463	.1466	lineage4.8
SAMEA118265464	.0690	lineage4.1.2.1
SAMEA118265465	.0930	lineage4.1.2.1
SAMEA118265466	.0869	lineage4.8
SAMEA118265467	.0968	lineage4.1.2.1
SAMEA118265468	.1160	None
SAMEA118265469	.0706	lineage4.3.2
SAMEA118265470	.0697	lineage4.1.2.1
SAMEA118265471	.1183	lineage4.1.2
SAMEA118265472	.0583	lineage4.3.3
SAMEA118265473	.0886	lineage4.1.2.1
SAMEA118265474	.0762	lineage4.4.1.1
SAMEA118265475	.0708	lineage4.1.2.1
SAMEA118265476	.0661	lineage4.8
SAMEA118265477	.0783	lineage4.8
SAMEA118265478	.0619	lineage4.3.2
SAMEA118265479	.0655	lineage4.1.2.1
SAMEA118265480	.0694	lineage4.8
SAMEA118265481	.0660	lineage4.1.1.3
SAMEA118265482	.0600	lineage4.3.3
SAMEA118265483	.1133	lineage4.2.2.2
SAMEA118265484	.0965	lineage4.7
SAMEA118265485	.0784	lineage4.8
SAMEA118265486	.0908	lineage4.1.2.1
SAMEA118265487	.0531	lineage4.3.2
SAMEA118265488	.0759	lineage4.1.2.1
SAMEA118265489	.0630	lineage4.8
SAMEA118265490	.1379	lineage4.1.2
SAMEA118265491	.0663	lineage4.7
SAMEA118265492	.0668	lineage4.8
SAMEA118265493	.0883	lineage4.1.2.1
SAMEA118265494	.0671	lineage4.7
SAMEA118265495	.0746	lineage4.1.2.1
SAMEA118265496	.0594	lineage4.1.2.1
SAMEA118265497	.0956	lineage4.3.2
SAMEA118265498	.0821	lineage4.8
SAMEA118265499	.0891	lineage4.1.2.1
SAMEA118265500	.1232	lineage4.9
SAMEA118265501	.0847	lineage4.1.2.1
SAMEA118265502	.0548	lineage4.8
SAMEA118265503	.0932	lineage4.8
SAMEA118265504	.0784	lineage4.3.3
SAMEA5076126	.1026	lineage4.1.2.1
SAMEA118265505	.0578	lineage2.2.1
SAMEA118265506	.0364	lineage6
SAMEA118265507	.0725	lineage4.3.2
SAMEA118265508	.0832	lineage4.1.2.1
SAMEA118265509	.0734	lineage4.3.2
SAMEA118265510	.0836	lineage4.1.2.1
SAMEA118265511	.0583	lineage2.2.1
SAMEA118265512	.0856	lineage4.3.3
SAMEA118265513	.0776	lineage4.3.3
SAMEA118265514	.0826	lineage4.3.2
SAMEA118265515	.0684	lineage4.3.3
SAMEA118265517	.0583	lineage4.8
SAMEA118265518	.0635	lineage3
SAMEA118265519	.0452	lineage2.2.1
SAMEA118265520	.0759	lineage4.3.3
SAMEA118265521	.0573	lineage4.1.2.1
SAMEA118265522	.0499	lineage4.3.2
SAMEA118265523	.0546	lineage4.3.4.1
SAMEA118265524	.0838	lineage4.1.2.1
SAMEA118265525	.0928	lineage4.3.2
SAMEA118265526	.0720	lineage4.3.2
SAMEA118265527	.0604	lineage4.3.3
SAMEA118265528	.0654	lineage4.8
SAMEA118265529	.1153	lineage4.7
SAMEA118265530	.0680	lineage4.3.4.2
SAMEA118265531	.0635	lineage4.3.2
SAMEA118265532	.0772	lineage4.1.2.1
SAMEA118265533	.0727	lineage4.1.2.1
SAMEA118265534	.0571	lineage4.8
SAMEA118265535	.1270	lineage4.1.3
SAMEA118265536	.0869	lineage4.7
SAMEA118265537	.0866	lineage4.8
SAMEA118265538	.0648	lineage4.8
SAMEA118265539	.0632	lineage4.1.2.1
SAMEA118265540	.0699	lineage4.3.3
SAMEA118265541	.0525	lineage4.8
SAMEA118265542	.0521	lineage4.1.2.1
SAMEA118265543	.0709	lineage4.1.2.1
SAMEA118265544	.0476	lineage4.1.2.1
SAMEA118265545	.0717	lineage4
SAMEA118265546	.1137	lineage4.8
SAMEA118265547	.0554	lineage4.1.2.1
SAMEA118265548	.0792	lineage4.8
SAMEA118265549	.0967	lineage4.1.2.1
SAMEA118265550	.0687	lineage4.8
SAMEA118265551	.0661	lineage4.1.2.1
SAMEA118265552	.0735	lineage4.3.2
SAMEA118265553	.1563	lineage4.2.1
SAMEA118265554	.0825	lineage4.3.3
SAMEA118265555	.0704	lineage4.1.2.1
SAMEA118265556	.0765	lineage4.1.2.1
SAMEA118265557	.0713	lineage4.8
SAMEA118265558	.1753	lineage4.1.2
SAMEA118265559	.0961	lineage4.8
SAMEA118265560	.0995	lineage4.1.2.1
SAMEA118265561	.0334	La2
SAMEA118265562	.0887	lineage4.3.2
SAMEA118265563	.0721	lineage4.3.4.1
SAMEA118265564	.0598	lineage4.3.4.1
SAMEA118265565	.0656	lineage4.3.2
SAMEA118265566	.0719	lineage4.1.2.1
SAMEA118265567	.0575	lineage4.1.2.1
SAMEA118265568	.0695	lineage4.3.2
SAMEA118265569	.0642	lineage4.1.2.1
SAMEA118265570	.1635	lineage4.8
SAMEA118265571	.0632	lineage4.8
SAMEA118265572	.0547	lineage4.3.4.2
SAMEA118265573	.1194	lineage4.8
SAMEA118265574	.0744	lineage4.3.4.1
SAMEA118265575	.0914	lineage4.8
SAMEA118265576	.1066	lineage4.7
SAMEA118265577	.0627	lineage4.3.3
SAMEA118265578	.1325	lineage4.8
SAMEA118265579	.0553	lineage4.5
SAMEA118265580	.0929	lineage3
SAMEA118265581	.1537	lineage3
SAMEA118265582	.1046	lineage4.1.2.1
SAMEA118265583	.1297	lineage4.8
SAMEA118265585	.0599	lineage4.2.1.1
SAMEA118265586	.0688	lineage4.8
SAMEA118265587	.0813	lineage1.2.2.2
SAMEA118265588	.0732	lineage4.8
SAMEA118265589	.0813	lineage4.8
SAMEA118265590	.0487	lineage4.1.2.1
SAMEA118265591	.0719	lineage4.3.3
SAMEA118265592	.1282	lineage4.1.2
SAMEA118265593	.0699	lineage4.1.2.1
SAMEA118265594	.0750	lineage4.8
SAMEA118265595	.0697	lineage4.8
SAMEA118265597	.0658	lineage4.4.1.1
SAMEA118265598	.0678	lineage4.1.2.1
SAMEA118265599	.0636	lineage4.1.2.1
SAMEA118265600	.0806	lineage4.8
SAMEA118265601	.0511	lineage4.3.2
SAMEA118265602	.0678	lineage4.1.2.1
SAMEA118265603	.0535	lineage4.3.1
SAMEA118265604	.0311	La1.2.BCG
SAMEA118265605	.0699	lineage4.3.3
SAMEA118265606	.0620	lineage4.3.4.1
SAMEA118265607	.0658	lineage4.1.2.1
SAMEA118265608	.0960	lineage4.3.4.1
SAMEA118265609	.0668	lineage4.7
SAMEA118265610	.0675	lineage4.3.2
SAMEA118265611	.0817	lineage4.3.3
SAMEA118265612	.0704	lineage4.1.2.1
SAMEA118265613	.0577	lineage4.3.4.2
SAMEA118265614	.0659	lineage2.2.1
SAMEA118265615	.0767	lineage4.8
SAMEA118265616	.0726	lineage4
SAMEA118265617	.0828	lineage4.7
SAMEA118265618	.0688	lineage4.8
SAMEA118265620	.1145	lineage4.2.1
SAMEA118265621	.1179	lineage4.2.1
SAMEA118265622	.0954	lineage4.8
SAMEA118265623	.0770	lineage4.1.2.1
SAMEA118265624	.0824	lineage4.8
SAMEA118265625	.0673	lineage4.3.2
SAMEA118265627	.0520	lineage4.1.2.1
SAMEA118265628	.0868	lineage4.8
SAMEA118265629	.0787	lineage4.3.3
SAMEA118265630	.0912	lineage4.1.2.1
SAMEA118265631	.0988	lineage4.3.3
SAMEA118265632	.0560	lineage4.1.2.1
SAMEA118265633	.0571	lineage2.2.1
SAMEA118265634	.0619	lineage4.1.2.1
SAMEA118265635	.0716	lineage4.1.2.1
SAMEA118265636	.0685	lineage4.8
SAMEA118265637	.0541	lineage4.3.2
SAMEA118265638	.0756	lineage4.3.2
SAMEA118265639	.1118	lineage4.8
SAMEA118265640	.0546	lineage4.3.3
SAMEA118265641	.0631	lineage4.8
SAMEA118265642	.0841	lineage4.3.2
SAMEA118265643	.0818	lineage4.8
SAMEA118265644	.0558	lineage3
SAMEA118265645	.0588	lineage4.1.2.1
SAMEA118265646	.0738	lineage4.1.2.1
SAMEA118265647	.0425	lineage2.2.1
SAMEA118265648	.0488	lineage1.2.2.2
SAMEA118265649	.0726	lineage4.8
SAMEA118265650	.0912	lineage4.8
SAMEA118265651	.0714	lineage4.1.2.1
SAMEA118265652	.0817	lineage4.3.4.2
SAMEA118265653	.0790	lineage4.3.2
SAMEA118265654	.0844	lineage4.3.2
SAMEA118265655	.1235	lineage4.8
SAMEA118265656	.0939	lineage5.1.1
SAMEA118265657	.1666	lineage4.9
SAMEA118265658	.0577	lineage4.1.2.1
SAMEA118265659	.0753	lineage4.1.2.1
SAMEA118265660	.0742	lineage4.3.2
SAMEA118265661	.0754	lineage4.1.2.1
SAMEA118265662	.0809	lineage4.1.2.1
SAMEA118265663	.0875	lineage4.1.2.1
SAMEA118265664	.0947	lineage4.3.3
SAMEA118265665	.0709	lineage4.1.2.1
SAMEA118265666	.1065	lineage4.3.2
SAMEA118265668	.0992	lineage4.3.2
SAMEA118265669	.0962	lineage4.1.2.1
SAMEA118265671	.0680	lineage4.1.2.1
SAMEA118265673	.0847	lineage4.1.2.1
SAMEA118265674	.0617	lineage2.2.1
SAMEA118265675	.0760	lineage4.1.2.1
SAMEA118265676	.0985	lineage4
SAMEA118265677	.0936	lineage4.1.2.1
SAMEA118265678	.0894	lineage4.3.3
SAMEA118265679	.0729	lineage4.3.2
SAMEA118265680	.0911	lineage4.1.2.1
SAMEA118265681	.0539	lineage4.3.2
SAMEA118265682	.0928	lineage4.4.1.1
SAMEA118265683	.1119	lineage4.4.1.1
SAMEA118265684	.0757	lineage4.4.1.1
SAMEA118265685	.0678	lineage4.1.2.1
SAMEA118265686	.0662	lineage4.3.3
SAMEA118265687	.1288	lineage4.2.1
SAMEA118265688	.1395	lineage4.2.1
SAMEA118265689	.1256	lineage4.2.1
SAMEA118265690	.0380	lineage3.1.2
SAMEA118265691	.1068	lineage4.3.2
