SAMEA112954363	.0291	La1.6
SAMEA112954364	.0145	La1.6
SAMEA112954365	.0181	La1.6
SAMEA112954366	.0165	La1.6
SAMEA112954367	.0237	La1.6
SAMEA112954368	.0266	La1.6
SAMEA112954379	.0260	La1.6
SAMEA112954388	.0215	La1.6
SAMEA112954389	.0210	La1.6
SAMEA112954391	.0218	La1.6
SAMEA112954392	.0241	La1.6
SAMEA112954393	.0241	La1.6
SAMEA112954394	.0262	La1.6
SAMEA112954396	.0260	La1
SAMEA112954398	.0298	La1.6
SAMEA112954399	.0188	La1.6
SAMEA112954400	.0233	La1.6
SAMEA112954401	.0238	La1.6
SAMEA112954402	.0174	La1.6
SAMEA113941105	.0260	La1.8.1
SAMEA113941106	.0265	La1.8.1
SAMEA113941107	.0280	La1.8.1
SAMEA113941108	.0292	La1.8.1
SAMEA113941109	.0240	La1.8.1
SAMEA113941110	.0270	La1.8.1
SAMEA113941111	.0249	La1.8.1
SAMEA114303687	.0294	La1.8.1
SAMEA114303689	.0299	La1.8.1
SAMEA114303692	.0295	La1.8.1
SAMEA114303698	.0297	La1.8.1
SAMEA114303701	.0288	La1.8.1
SAMEA114303704	.0267	La1.8.1
SAMEA114303706	.0285	La1.8.1
SAMEA114303707	.0295	La1.8.1
SAMEA114303711	.0271	La1.8.1
SAMEA114303714	.0245	La1.8.1
SAMEA114303715	.0280	La1.8.1
SAMEA114303716	.0270	La1.8.1
SAMEA114303717	.0241	La1.8.1
SAMEA114303718	.0236	La1.8.1
SAMEA114303719	.0268	La1.8.1
SAMEA114303720	.0283	La1.8.1
SAMEA114303721	.0279	La1.8.1
SAMEA114303722	.0249	La1.8.1
SAMEA114303723	.0268	La1.8.1
SAMEA114303724	.0270	La1.8.1
SAMEA114303725	.0297	La1.8.1
SAMEA114303727	.0262	La1.8.1
SAMEA114303728	.0281	La1.8.1
SAMEA114303729	.0289	La1.8.1
SAMEA114303730	.0289	La1.8.1
SAMEA114303731	.0275	La1.8.1
SAMEA114303732	.0253	La1.8.1
SAMEA114303733	.0277	La1.8.1
SAMEA114303734	.0272	La1.8.1
SAMEA114303735	.0286	La1.8.1
SAMEA114303736	.0247	La1.8.1
SAMEA114303739	.0263	La1.8.1
SAMEA114303741	.0279	La1.8.1
SAMEA114303749	.0279	La1.8.1
SAMEA114303751	.0286	La1.8.1
SAMEA114303754	.0292	La1.8.1
SAMEA114303761	.0284	La1.8.1
SAMEA114303764	.0280	La1.8.1
SAMEA114303769	.0285	La1.8.1
SAMEA114303773	.0284	La1.8.1
SAMEA114303776	.0287	La1.8.1
SAMEA114303777	.0248	La1.8.1
SAMEA114303779	.0240	La1.8.1
SAMEA114303780	.0254	La1.8.1
SAMEA114303781	.0212	La1.8.1
SAMEA114303782	.0215	La1.8.1
SAMEA114303783	.0287	La1.8.1
SAMEA114303784	.0211	La1.8.1
SAMEA114303785	.0199	La1.8.1
SAMEA114303786	.0271	La1.8.1
SAMEA114303791	.0245	La1.8.1
SAMEA114303792	.0209	La1.8.1
SAMEA12850691	.0259	lineage2.2.1
SAMEA12851000	.0284	lineage2.2.1
SAMEA12851974	.0255	lineage4.8
SAMEA12852200	.0279	lineage4.8
SAMEA12853809	.0289	lineage2.2.1
SAMEA12854639	.0233	lineage4.8
SAMEA12854844	.0298	lineage4.8
SAMEA12855136	.0235	lineage4.1.2.1
SAMEA12855313	.0294	lineage4.3.3
SAMEA13292073	.0283	lineage3.1.2
SAMEA1397521	.0277	La1.2
SAMEA14460336	.0264	lineage6
SAMEA14460455	.0296	lineage6
SAMEA14460676	.0274	lineage6
SAMEA14493163	.0259	lineage2.2.2
SAMEA14493165	.0257	lineage2.2.2
SAMEA14493195	.0291	lineage4.1.1.3
SAMEA1571007	.0293	La1.8.1
SAMEA2296958	.0265	lineage2.2.1
SAMEA2297031	.0177	La1.8.1
SAMEA2297055	.0277	La1.8.1
SAMEA2340906	.0293	La1.6
SAMEA2340934	.0288	La1.6
SAMEA2340937	.0190	La1.6
SAMEA2340948	.0219	La1.6
SAMEA2400050	.0231	La1.8.1
SAMEA2400051	.0255	La1.8.1
SAMEA2400052	.0243	La1.8.1
SAMEA2400053	.0296	La1.8.1
SAMEA2400054	.0296	La1.8.1
SAMEA2400055	.0264	La1.8.1
SAMEA2400057	.0291	La1.8.1
SAMEA2400058	.0244	La1.8.1
SAMEA2400060	.0243	La1.8.1
SAMEA2400061	.0238	La1.8.1
SAMEA2400062	.0238	La1.8.1
SAMEA2400063	.0242	La1.8.1
SAMEA2400064	.0238	La1.8.1
SAMEA2400065	.0216	La1.8.1
SAMEA2400066	.0265	La1.8.1
SAMEA2400067	.0261	La1.8.1
SAMEA2400070	.0190	La1.8.1
SAMEA2400071	.0249	La1.8.1
SAMEA2400072	.0249	La1.8.1
SAMEA2400073	.0282	La1.8.1
SAMEA2400074	.0290	La1.8.1
SAMEA2400075	.0223	La1.8.1
SAMEA2400076	.0257	La1.8.1
SAMEA2400077	.0279	La1.8.1
SAMEA2400078	.0281	La1.8.1
SAMEA2400079	.0264	La1.8.1
SAMEA2400080	.0285	La1.8.1
SAMEA2400081	.0264	La1.8.1
SAMEA2400082	.0250	La1.8.1
SAMEA2400083	.0236	La1.8.1
SAMEA2400084	.0253	La1.8.1
SAMEA2400086	.0242	La1.8.1
SAMEA2400087	.0294	La1.8.1
SAMEA2400088	.0252	La1.8.1
SAMEA2400089	.0275	La1.8.1
SAMEA2400091	.0275	La1.8.1
SAMEA2400092	.0268	La1.8.1
SAMEA2400093	.0268	La1.8.1
SAMEA2400094	.0232	La1.8.1
SAMEA2400095	.0250	La1.8.1
SAMEA2400096	.0224	La1.8.1
SAMEA2400098	.0238	La1.8.1
SAMEA2400099	.0260	La1.8.1
SAMEA2400100	.0258	La1.8.1
SAMEA2400102	.0277	La1.8.1
SAMEA2400103	.0269	La1.8.1
SAMEA2400104	.0257	La1.8.1
SAMEA2400105	.0283	La1.8.1
SAMEA2400106	.0286	La1.8.1
SAMEA2400107	.0283	La1.8.1
SAMEA2400108	.0244	La1.8.1
SAMEA2400109	.0254	La1.8.1
SAMEA2400110	.0251	La1.8.1
SAMEA2400113	.0269	La1.8.1
SAMEA2400115	.0216	La1.8.1
SAMEA2400116	.0248	La1.8.1
SAMEA2400117	.0259	La1.8.1
SAMEA2400118	.0278	La1.8.1
SAMEA2400119	.0240	La1.8.1
SAMEA2400120	.0294	La1.8.1
SAMEA2400121	.0216	La1.8.1
SAMEA2400122	.0267	La1.8.1
SAMEA2400123	.0283	La1.8.1
SAMEA2400124	.0265	La1.8.1
SAMEA2400125	.0278	La1.8.1
SAMEA2400126	.0265	La1.8.1
SAMEA2400127	.0272	La1.8.1
SAMEA2400128	.0280	La1.8.1
SAMEA2400129	.0299	La1.8.1
SAMEA2400130	.0280	La1.8.1
SAMEA2400131	.0286	La1.8.1
SAMEA2400132	.0258	La1.8.1
SAMEA2400133	.0233	La1.8.1
SAMEA2400134	.0274	La1.8.1
SAMEA2400135	.0270	La1.8.1
SAMEA2400136	.0250	La1.8.1
SAMEA2400137	.0273	La1.8.1
SAMEA2400138	.0254	La1.8.1
SAMEA2400139	.0261	La1.8.1
SAMEA2400140	.0243	La1.8.1
SAMEA2400141	.0271	La1.8.1
SAMEA2400142	.0224	La1.8.1
SAMEA2400143	.0231	La1.8.1
SAMEA2400144	.0270	La1.8.1
SAMEA2400145	.0290	La1.8.1
SAMEA2400146	.0266	La1.8.1
SAMEA2400147	.0273	La1.8.1
SAMEA2400148	.0294	La1.8.1
SAMEA2400149	.0280	La1.8.1
SAMEA2400150	.0232	La1.8.1
SAMEA2400151	.0231	La1.8.1
SAMEA2400152	.0241	La1.8.1
SAMEA2400153	.0265	La1.8.1
SAMEA2400154	.0298	La1.8.1
SAMEA2400155	.0260	La1.8.1
SAMEA2400156	.0215	La1.8.1
SAMEA2400157	.0231	La1.8.1
SAMEA2400158	.0254	La1.8.1
SAMEA2400159	.0225	La1.8.1
SAMEA2400160	.0272	La1.8.1
SAMEA2400161	.0239	La1.8.1
SAMEA2400163	.0241	La1.8.1
SAMEA2400164	.0244	La1.8.1
SAMEA2400165	.0254	La1.8.1
SAMEA2400166	.0262	La1.8.1
SAMEA2400167	.0260	La1.8.1
SAMEA2400168	.0251	La1.8.1
SAMEA2400169	.0241	La1.8.1
SAMEA2400170	.0273	La1.8.1
SAMEA2400172	.0240	La1.8.1
SAMEA2400173	.0261	La1.8.1
SAMEA2400174	.0249	La1.8.1
SAMEA2400175	.0284	La1.8.1
SAMEA2400176	.0229	La1.8.1
SAMEA2400177	.0214	La1.8.1
SAMEA2400178	.0241	La1.8.1
SAMEA2400179	.0259	La1.8.1
SAMEA2400180	.0236	La1.8.1
SAMEA2400181	.0252	La1.8.1
SAMEA2400182	.0241	La1.8.1
SAMEA2400183	.0266	La1.8.1
SAMEA2400184	.0252	La1.8.1
SAMEA2400185	.0262	La1.8.1
SAMEA2400186	.0230	La1.8.1
SAMEA2400187	.0265	La1.8.1
SAMEA2400188	.0237	La1.8.1
SAMEA2400189	.0251	La1.8.1
SAMEA2400190	.0233	La1.8.1
SAMEA2400191	.0213	La1.8.1
SAMEA2400192	.0288	La1.8.1
SAMEA2400193	.0247	La1.8.1
SAMEA2400194	.0238	La1.8.1
SAMEA2400195	.0206	La1.8.1
SAMEA2400196	.0289	La1.8.1
SAMEA2400197	.0255	La1.8.1
SAMEA2400198	.0277	La1.8.1
SAMEA2400199	.0268	La1.8.1
SAMEA2400200	.0264	La1.8.1
SAMEA2400201	.0241	La1.8.1
SAMEA2400202	.0194	La1.8.1
SAMEA2400203	.0258	La1.8.1
SAMEA2400204	.0205	La1.8.1
SAMEA2400205	.0203	La1.8.1
SAMEA2400206	.0254	La1.8.1
SAMEA2400207	.0195	La1.8.1
SAMEA2400208	.0273	La1.8.1
SAMEA2400210	.0237	La1.8.1
SAMEA2400211	.0253	La1.8.1
SAMEA2400212	.0267	La1.8.1
SAMEA2400213	.0257	La1.8.1
SAMEA2400214	.0254	La1.8.1
SAMEA2400216	.0241	La1.8.1
SAMEA2400217	.0229	La1.8.1
SAMEA2400218	.0233	La1.8.1
SAMEA2400219	.0290	La1.8.1
SAMEA2400220	.0231	La1.8.1
SAMEA2400221	.0244	La1.8.1
SAMEA2400222	.0202	La1.8.1
SAMEA2400223	.0245	La1.8.1
SAMEA2400224	.0228	La1.8.1
SAMEA2400225	.0214	La1.8.1
SAMEA2400226	.0245	La1.8.1
SAMEA2400227	.0230	La1.8.1
SAMEA2400228	.0277	La1.8.1
SAMEA2400229	.0269	La1.8.1
SAMEA2400230	.0276	La1.8.1
SAMEA2400231	.0252	La1.8.1
SAMEA2400232	.0235	La1.8.1
SAMEA2400233	.0267	La1.8.1
SAMEA2400234	.0249	La1.8.1
SAMEA2400235	.0264	La1.8.1
SAMEA2400236	.0273	La1.8.1
SAMEA2400237	.0271	La1.8.1
SAMEA2400238	.0228	La1.8.1
SAMEA2400239	.0269	La1.8.1
SAMEA2400240	.0266	La1.8.1
SAMEA2400241	.0205	La1.8.1
SAMEA2400242	.0279	La1.8.1
SAMEA2400243	.0234	La1.8.1
SAMEA2400244	.0240	La1.8.1
SAMEA2400245	.0210	La1.8.1
SAMEA2400246	.0237	La1.8.1
SAMEA2400247	.0232	La1.8.1
SAMEA2400248	.0262	La1.8.1
SAMEA2400249	.0208	La1.8.1
SAMEA2400250	.0248	La1.8.1
SAMEA2400251	.0267	La1.8.1
SAMEA2400252	.0251	La1.8.1
SAMEA2400253	.0227	La1.8.1
SAMEA2400254	.0228	La1.8.1
SAMEA2400255	.0242	La1.8.1
SAMEA2400256	.0266	La1.8.1
SAMEA2400257	.0286	La1.8.1
SAMEA2400258	.0229	La1.8.1
SAMEA2400259	.0274	La1.8.1
SAMEA2400260	.0265	La1.8.1
SAMEA2400261	.0227	La1.8.1
SAMEA2400262	.0261	La1.8.1
SAMEA2400263	.0254	La1.8.1
SAMEA2400264	.0273	La1.8.1
SAMEA2400265	.0225	La1.8.1
SAMEA2400266	.0241	La1.8.1
SAMEA2400267	.0282	La1.8.1
SAMEA2533409	.0279	lineage4.3.3
SAMEA2533447	.0279	La1.7.X-unk4
SAMEA2533560	.0255	lineage2.2.1
SAMEA2533589	.0268	La1.7.1
SAMEA2533630	.0263	La1.7.X-unk4
SAMEA2533642	.0289	La2
SAMEA2533807	.0243	La1.4
SAMEA2533865	.0272	lineage5.1
SAMEA2534240	.0295	lineage4.4.1.1
SAMEA2534289	.0209	La1.7.X-unk4
SAMEA2534440	.0268	La1.4
SAMEA2534522	.0291	lineage5.1
SAMEA2534701	.0206	La1.8.1
SAMEA2535318	.0208	La1.7.X-unk4
SAMEA2682726	.0270	La1.8.1
SAMEA2682797	.0293	La2
SAMEA2783180	.0266	lineage2.2.1
SAMEA2783327	.0284	lineage2.2.1
SAMEA3233427	.0276	lineage2.2.2
SAMEA3257668	.0262	La1.2.BCG
SAMEA3321928	.0277	La1.8.1
SAMEA3377907	.0222	La1.7.1
SAMEA3421015	.0294	lineage2.2.1
SAMEA3448750	.0300	La1.7.1
SAMEA3512716	.0263	lineage3.1.2.1
SAMEA3558674	.0297	La1.2.BCG
SAMEA4039940	.0250	La2
SAMEA4039941	.0276	La2
SAMEA4039942	.0286	La2
SAMEA4039946	.0267	La2
SAMEA4039947	.0272	La2
SAMEA4039953	.0248	La2
SAMEA4039962	.0229	La2
SAMEA4039965	.0292	La2
SAMEA4039967	.0294	La2
SAMEA4039975	.0280	La2
SAMEA4039980	.0274	La2
SAMEA4039983	.0288	La2
SAMEA4039987	.0281	La2
SAMEA4039989	.0289	La2
SAMEA4039990	.0300	La2
SAMEA4039991	.0249	La2
SAMEA4039999	.0292	La2
SAMEA4706486	.0288	La1.8.1
SAMEA4706487	.0280	La1.8.1
SAMEA4706490	.0270	La1.8.1
SAMEA4706491	.0281	La1.8.1
SAMEA4706494	.0269	La1.8.1
SAMEA4706496	.0281	La1.8.1
SAMEA4706497	.0285	La1.8.1
SAMEA4706504	.0233	La1.8.1
SAMEA4706508	.0260	La1.8.1
SAMEA4706510	.0270	La1.8.1
SAMEA4706514	.0292	La1.8.1
SAMEA4706515	.0277	La1.8.1
SAMEA4706521	.0267	La1.8.1
SAMEA4706522	.0294	La1.8.1
SAMEA4706525	.0273	La1.8.1
SAMEA4706526	.0262	La1.8.1
SAMEA4706531	.0297	La1.8.1
SAMEA4706532	.0251	La1.8.1
SAMEA4706537	.0295	La1.8.1
SAMEA4706540	.0293	La1.8.1
SAMEA4706547	.0248	La1.8.1
SAMEA4706560	.0282	La1.8.1
SAMEA4706561	.0299	La1.8.1
SAMEA4706562	.0260	La1.8.1
SAMEA4706570	.0274	La1.8.1
SAMEA4706582	.0295	La1.8.1
SAMEA4706583	.0290	La1.8.1
SAMEA4706588	.0293	La1.8.1
SAMEA4706596	.0252	La1.8.1
SAMEA4706597	.0293	La1.8.1
SAMEA4706598	.0271	La1.8.1
SAMEA4706601	.0295	La1.8.1
SAMEA4706605	.0295	La1.8.1
SAMEA4706606	.0297	La1.8.1
SAMEA4706610	.0285	La1.8.1
SAMEA4706614	.0263	La1.8.1
SAMEA4706621	.0299	La1.8.1
SAMEA4706626	.0266	La1.8.1
SAMEA4706634	.0290	La1.8.1
SAMEA4706639	.0266	La1.8.1
SAMEA4706640	.0293	La1.8.1
SAMEA4706645	.0291	La1.8.1
SAMEA4706652	.0269	La1.8.1
SAMEA4706669	.0297	La1.8.1
SAMEA4706683	.0270	La1.8.1
SAMEA4706684	.0283	La1.8.1
SAMEA4706687	.0298	La1.8.1
SAMEA4706690	.0298	La1.8.1
SAMEA4706692	.0250	La1.8.1
SAMEA4706734	.0295	La1.8.1
SAMEA4706737	.0283	La1.8.1
SAMEA4706746	.0293	La1.8.1
SAMEA4706750	.0296	La1.8.1
SAMEA4706751	.0264	La1.8.1
SAMEA4706755	.0276	La1.8.1
SAMEA4706756	.0282	La1.8.1
SAMEA4706761	.0287	La1.8.1
SAMEA4706765	.0256	La1.8.1
SAMEA4706772	.0282	La1.8.1
SAMEA4706776	.0295	La1.8.1
SAMEA4706784	.0282	La1.8.1
SAMEA4706786	.0244	La1.8.1
SAMEA4706788	.0290	La1.8.1
SAMEA4706794	.0296	La1.8.1
SAMEA4706796	.0250	La1.8.1
SAMEA4706800	.0300	La1.8.1
SAMEA4706801	.0265	La1.8.1
SAMEA4706813	.0283	La1.8.1
SAMEA4706820	.0287	La1.8.1
SAMEA4706821	.0299	La1.8.1
SAMEA4706833	.0299	La1.8.1
SAMEA4706839	.0299	La1.8.1
SAMEA4706843	.0262	La1.8.1
SAMEA4706844	.0270	La1.8.1
SAMEA4706845	.0287	La1.8.1
SAMEA4706847	.0292	La1.8.1
SAMEA4706849	.0277	La1.8.1
SAMEA4706853	.0257	La1.8.1
SAMEA4706855	.0272	La1.8.1
SAMEA4706857	.0282	La1.8.1
SAMEA4706862	.0275	La1.8.1
SAMEA4706865	.0255	La1.8.1
SAMEA4706869	.0261	La1.8.1
SAMEA4752945	.0259	La1.6
SAMEA4752946	.0280	La1.2
SAMEA4809069	.0293	La1.8.1
SAMEA4809071	.0300	La1.8.1
SAMEA4809072	.0274	La1.8.1
SAMEA4809084	.0295	La1.8.1
SAMEA4809096	.0297	La1.8.1
SAMEA4809097	.0255	La1.8.1
SAMEA4809098	.0281	La1.8.1
SAMEA4809099	.0297	La1.8.1
SAMEA4809103	.0245	La1.8.1
SAMEA4809105	.0278	La1.8.1
SAMEA4809106	.0257	La1.8.1
SAMEA4809112	.0297	La1.8.1
SAMEA4809118	.0299	La1.8.1
SAMEA4809122	.0254	La1.8.1
SAMEA4809139	.0285	La1.8.1
SAMEA4809149	.0252	La1.8.1
SAMEA4846458	.0278	La1.8.1
SAMEA4846462	.0297	La1.8.1
SAMEA4846465	.0277	La1.8.1
SAMEA4846467	.0265	La1.8.1
SAMEA4846486	.0279	La1.8.1
SAMEA4846487	.0263	La1.8.1
SAMEA4846490	.0266	La1.8.1
SAMEA4846491	.0271	La1.8.1
SAMEA4846498	.0221	La1.8.1
SAMEA4846501	.0278	La1.8.1
SAMEA4846503	.0282	La1.8.1
SAMEA4846505	.0268	La1.8.1
SAMEA4846506	.0294	La1.8.1
SAMEA4846507	.0275	La1.8.1
SAMEA4846508	.0282	La1.8.1
SAMEA4846513	.0269	La1.8.1
SAMEA4846514	.0258	La1.8.1
SAMEA4846522	.0297	La1.8.1
SAMEA4846524	.0256	La1.8.1
SAMEA4846532	.0290	La1.8.1
SAMEA4846533	.0274	La1.8.1
SAMEA4846534	.0295	La1.8.1
SAMEA4846538	.0279	La1.8.1
SAMEA4846539	.0280	La1.8.1
SAMEA4846544	.0293	La1.8.1
SAMEA4846547	.0300	La1.8.1
SAMEA4846554	.0269	La1.8.1
SAMEA4846555	.0279	La1.8.1
SAMEA4846558	.0278	La1.8.1
SAMEA4846559	.0288	La1.8.1
SAMEA4846571	.0270	La1.8.1
SAMEA4846572	.0292	La1.8.1
SAMEA4846577	.0276	La1.8.1
SAMEA4846581	.0294	La1.8.1
SAMEA4846592	.0290	La1.8.1
SAMEA4846606	.0276	La1.8.1
SAMEA4846613	.0288	La1.8.1
SAMEA4846621	.0274	La1.8.1
SAMEA4846623	.0289	La1.8.1
SAMEA4846627	.0298	La1.8.1
SAMEA4846650	.0268	La1.8.1
SAMEA4846656	.0255	La1.8.1
SAMEA4846662	.0297	La1.8.1
SAMEA4846664	.0300	La1.8.1
SAMEA4846665	.0267	La1.8.1
SAMEA4846668	.0291	La1.8.1
SAMEA4846695	.0278	La1.8.1
SAMEA4846700	.0295	La1.8.1
SAMEA4846714	.0299	La1.8.1
SAMEA4846716	.0252	La1.8.1
SAMEA4846723	.0239	La1.8.1
SAMEA4846734	.0292	La1.8.1
SAMEA4846737	.0286	La1.8.1
SAMEA4846751	.0279	La1.8.1
SAMEA4846752	.0271	La1.8.1
SAMEA4846759	.0252	La1.8.1
SAMEA4846761	.0289	La1.8.1
SAMEA4846771	.0296	La1.8.1
SAMEA4846781	.0264	La1.8.1
SAMEA4846785	.0265	La1.8.1
SAMEA4846787	.0282	La1.8.1
SAMEA4846798	.0297	La1.8.1
SAMEA4846802	.0293	La1.8.1
SAMEA4846809	.0284	La1.8.1
SAMEA4846815	.0296	La1.8.1
SAMEA4846819	.0293	La1.8.1
SAMEA4846821	.0295	La1.8.1
SAMEA4846822	.0279	La1.8.1
SAMEA4846823	.0290	La1.8.1
SAMEA4846830	.0288	La1.8.1
SAMEA4946861	.0275	La1.4
SAMEA4946862	.0280	La1.4
SAMEA4946870	.0237	La1.2
SAMEA4946873	.0267	La1.4
SAMEA4946875	.0250	La1.7.X-unk4
SAMEA4946876	.0268	La1.7.X-unk4
SAMEA4946877	.0245	La1.7.X-unk4
SAMEA4946882	.0294	La1.7.1
SAMEA4946890	.0275	La1
SAMEA4946898	.0284	La1.2
SAMEA4946902	.0273	La1.5
SAMEA4946907	.0212	La1.7.X-unk4
SAMEA4946908	.0259	La1.7.X-unk4
SAMEA4946913	.0295	La1.7.1
SAMEA4946917	.0251	La1.7.1
SAMEA4946920	.0228	La1.7.X-unk4
SAMEA4946922	.0275	La1.4
SAMEA4946923	.0300	La1.4
SAMEA4946924	.0202	La1.4
SAMEA4946925	.0266	La1.7.1
SAMEA4946928	.0220	La1.7.X-unk4
SAMEA4946930	.0259	La1.4
SAMEA4946932	.0289	La1.8.1
SAMEA4946935	.0254	La1.2
SAMEA4946937	.0272	La1.4
SAMEA4946953	.0207	La1.7.X-unk4
SAMEA4946954	.0293	La1.7.X-unk4
SAMEA5189199	.0299	La1.8.1
SAMEA5189205	.0273	La1.8.1
SAMEA5189206	.0286	La1.8.1
SAMEA5189207	.0284	La1.8.1
SAMEA5189209	.0297	La1.8.1
SAMEA5189216	.0272	La1.8.1
SAMEA5189225	.0287	La1.8.1
SAMEA5189226	.0294	La1.8.1
SAMEA5189231	.0288	La1.8.1
